115	-9.425	1	9.425	-1	
116	-9.42	1	9.42	-1	
117	-9.415	1	9.415	-1	
118	-9.41	1	9.41	-1	
119	-9.405	1	9.405	-1	
120	-9.4	1	9.4	-1	
121	-9.395	1	9.395	-1	
122	-9.39	1	9.39	-1	
123	-9.385	1	9.385	-1	
124	-9.38	1	9.38	-1	
125	-9.375	1	9.375	-1	
126	-9.37	1	9.37	-1	
127	-9.365	1	9.365	-1	
128	-9.36	1	9.36	-1	
129	-9.355	1	9.355	-1	
130	-9.35	1	9.35	-1	
131	-9.345	1	9.345	-1	
132	-9.34	1	9.34	-1	
133	-9.335	1	9.335	-1	
134	-9.33	1	9.33	-1	
135	-9.325	1	9.325	-1	
136	-9.32	1	9.32	-1	
137	-9.315	1	9.315	-1	
138	-9.31	1	9.31	-1	
139	-9.305	1	9.305	-1	
140	-9.3	1	9.3	-1	
141	-9.295	1	9.295	-1	
142	-9.29	1	9.29	-1	
143	-9.285	1	9.285	-1	
144	-9.28	1	9.28	-1	
145	-9.275	1	9.275	-1	
146	-9.27	1	9.27	-1	
147	-9.265	1	9.265	-1	
148	-9.26	1	9.26	-1	
149	-9.255	1	9.255	-1	
150	-9.25	1	9.25	-1	
151	-9.245	1	9.245	-1	
152	-9.24	1	9.24	-1	
153	-9.235	1	9.235	-1	
154	-9.23	1	9.23	-1	
155	-9.225	1	9.225	-1	
156	-9.22	1	9.22	-1	
157	-9.215	1	9.215	-1	
158	-9.21	1	9.21	-1	
159	-9.205	1	9.205	-1	
160	-9.2	1	9.2	-1	
161	-9.195	1	9.195	-1	
162	-9.19	1	9.19	-1	
163	-9.185	1	9.185	-1	
164	-9.18	1	9.18	-1	
165	-9.175	1	9.175	-1	
166	-9.17	1	9.17	-1	
167	-9.165	1	9.165	-1	
168	-9.16	1	9.16	-1	
169	-9.155	1	9.155	-1	
170	-9.15	1	9.15	-1	
171	-9.145	1	9.145	-1	
172	-9.14	1	9.14	-1	
173	-9.135	1	9.135	-1	
174	-9.13	1	9.13	-1	
175	-9.125	1	9.125	-1	
176	-9.12	1	9.12	-1	
177	-9.115	1	9.115	-1	
178	-9.11	1	9.11	-1	
179	-9.105	1	9.105	-1	
180	-9.1	1	9.1	-1	
181	-9.095	1	9.095	-1	
182	-9.09	1	9.09	-1	
183	-9.085	1	9.085	-1	
184	-9.08	1	9.08	-1	
185	-9.075	1	9.075	-1	
186	-9.07	1	9.07	-1	
187	-9.065	1	9.065	-1	
188	-9.06	1	9.06	-1	
189	-9.055	1	9.055	-1	
190	-9.05	1	9.05	-1	
191	-9.045	1	9.045	-1	
192	-9.04	1	9.04	-1	
193	-9.035	1	9.035	-1	
194	-9.03	1	9.03	-1	
195	-9.025	1	9.025	-1	
196	-9.02	1	9.02	-1	
197	-9.015	1	9.015	-1	
198	-9.01	1	9.01	-1	
199	-9.005	1	9.005	-1	
200	-9	1	9	-1	
201	-8.995	1	8.995	-1	
202	-8.99	1	8.99	-1	
203	-8.985	1	8.985	-1	
204	-8.98	1	8.98	-1	
205	-8.975	1	8.975	-1	
206	-8.97	1	8.97	-1	
207	-8.965	1	8.965	-1	
208	-8.96	1	8.96	-1	
209	-8.955	1	8.955	-1	
210	-8.95	1	8.95	-1	
211	-8.945	1	8.945	-1	
212	-8.94	1	8.94	-1	
213	-8.935	1	8.935	-1	
214	-8.93	1	8.93	-1	
215	-8.925	1	8.925	-1	
216	-8.92	1	8.92	-1	
217	-8.915	1	8.915	-1	
218	-8.91	1	8.91	-1	
219	-8.905	1	8.905	-1	
220	-8.9	1	8.9	-1	
221	-8.895	1	8.895	-1	
222	-8.89	1	8.89	-1	
223	-8.885	1	8.885	-1	
224	-8.88	1	8.88	-1	
225	-8.875	1	8.875	-1	
226	-8.87	1	8.87	-1	
227	-8.865	1	8.865	-1	
228	-8.86	1	8.86	-1	
229	-8.855	1	8.855	-1	
230	-8.85	1	8.85	-1	
231	-8.845	1	8.845	-1	
232	-8.84	1	8.84	-1	
233	-8.835	1	8.835	-1	
234	-8.83	1	8.83	-1	
235	-8.825	1	8.825	-1	
236	-8.82	1	8.82	-1	
237	-8.815	1	8.815	-1	
238	-8.81	1	8.81	-1	
239	-8.805	1	8.805	-1	
240	-8.8	1	8.8	-1	
241	-8.795	1	8.795	-1	
242	-8.79	1	8.79	-1	
243	-8.785	1	8.785	-1	
244	-8.78	1	8.78	-1	
245	-8.775	1	8.775	-1	
246	-8.77	1	8.77	-1	
247	-8.765	1	8.765	-1	
248	-8.76	1	8.76	-1	
249	-8.755	1	8.755	-1	
250	-8.75	1	8.75	-1	
251	-8.745	1	8.745	-1	
252	-8.74	1	8.74	-1	
253	-8.735	1	8.735	-1	
254	-8.73	1	8.73	-1	
255	-8.725	1	8.725	-1	
256	-8.72	1	8.72	-1	
257	-8.715	1	8.715	-1	
258	-8.71	1	8.71	-1	
259	-8.705	1	8.705	-1	
260	-8.7	1	8.7	-1	
261	-8.695	1	8.695	-1	
262	-8.69	1	8.69	-1	
263	-8.685	1	8.685	-1	
264	-8.68	1	8.68	-1	
265	-8.675	1	8.675	-1	
266	-8.67	1	8.67	-1	
267	-8.665	1	8.665	-1	
268	-8.66	1	8.66	-1	
269	-8.655	1	8.655	-1	
270	-8.65	1	8.65	-1	
271	-8.645	1	8.645	-1	
272	-8.64	1	8.64	-1	
273	-8.635	1	8.635	-1	
274	-8.63	1	8.63	-1	
275	-8.625	1	8.625	-1	
276	-8.62	1	8.62	-1	
277	-8.615	1	8.615	-1	
278	-8.61	1	8.61	-1	
279	-8.605	1	8.605	-1	
280	-8.6	1	8.6	-1	
281	-8.595	1	8.595	-1	
282	-8.59	1	8.59	-1	
283	-8.585	1	8.585	-1	
284	-8.58	1	8.58	-1	
285	-8.575	1	8.575	-1	
286	-8.57	1	8.57	-1	
287	-8.565	1	8.565	-1	
288	-8.56	1	8.56	-1	
289	-8.555	1	8.555	-1	
290	-8.55	1	8.55	-1	
291	-8.545	1	8.545	-1	
292	-8.54	1	8.54	-1	
293	-8.535	1	8.535	-1	
294	-8.53	1	8.53	-1	
295	-8.525	1	8.525	-1	
296	-8.52	1	8.52	-1	
297	-8.515	1	8.515	-1	
298	-8.51	1	8.51	-1	
299	-8.505	1	8.505	-1	
300	-8.5	1	8.5	-1	
301	-8.495	1	8.495	-1	
302	-8.49	1	8.49	-1	
303	-8.485	1	8.485	-1	
304	-8.48	1	8.48	-1	
305	-8.475	1	8.475	-1	
306	-8.47	1	8.47	-1	
307	-8.465	1	8.465	-1	
308	-8.46	1	8.46	-1	
309	-8.455	1	8.455	-1	
310	-8.45	1	8.45	-1	
311	-8.445	1	8.445	-1	
312	-8.44	1	8.44	-1	
313	-8.435	1	8.435	-1	
314	-8.43	1	8.43	-1	
315	-8.425	1	8.425	-1	
316	-8.42	1	8.42	-1	
317	-8.415	1	8.415	-1	
318	-8.41	1	8.41	-1	
319	-8.405	1	8.405	-1	
320	-8.4	1	8.4	-1	
321	-8.395	1	8.395	-1	
322	-8.39	1	8.39	-1	
323	-8.385	1	8.385	-1	
324	-8.38	1	8.38	-1	
325	-8.375	1	8.375	-1	
326	-8.37	1	8.37	-1	
327	-8.365	1	8.365	-1	
328	-8.36	1	8.36	-1	
329	-8.355	1	8.355	-1	
330	-8.35	1	8.35	-1	
331	-8.345	1	8.345	-1	
332	-8.34	1	8.34	-1	
333	-8.335	1	8.335	-1	
334	-8.33	1	8.33	-1	
335	-8.325	1	8.325	-1	
336	-8.32	1	8.32	-1	
337	-8.315	1	8.315	-1	
338	-8.31	1	8.31	-1	
339	-8.305	1	8.305	-1	
340	-8.3	1	8.3	-1	
341	-8.295	1	8.295	-1	
342	-8.29	1	8.29	-1	
343	-8.285	1	8.285	-1	
344	-8.28	1	8.28	-1	
345	-8.275	1	8.275	-1	
346	-8.27	1	8.27	-1	
347	-8.265	1	8.265	-1	
348	-8.26	1	8.26	-1	
349	-8.255	1	8.255	-1	
350	-8.25	1	8.25	-1	
351	-8.245	1	8.245	-1	
352	-8.24	1	8.24	-1	
353	-8.235	1	8.235	-1	
354	-8.23	1	8.23	-1	
355	-8.225	1	8.225	-1	
356	-8.22	1	8.22	-1	
357	-8.215	1	8.215	-1	
358	-8.21	1	8.21	-1	
359	-8.205	1	8.205	-1	
360	-8.2	1	8.2	-1	
361	-8.195	1	8.195	-1	
362	-8.19	1	8.19	-1	
363	-8.185	1	8.185	-1	
364	-8.18	1	8.18	-1	
365	-8.175	1	8.175	-1	
366	-8.17	1	8.17	-1	
367	-8.165	1	8.165	-1	
368	-8.16	1	8.16	-1	
369	-8.155	1	8.155	-1	
370	-8.15	1	8.15	-1	
371	-8.145	1	8.145	-1	
372	-8.14	1	8.14	-1	
373	-8.135	1	8.135	-1	
374	-8.13	1	8.13	-1	
375	-8.125	1	8.125	-1	
376	-8.12	1	8.12	-1	
377	-8.115	1	8.115	-1	
378	-8.11	1	8.11	-1	
379	-8.105	1	8.105	-1	
380	-8.1	1	8.1	-1	
381	-8.095	1	8.095	-1	
382	-8.09	1	8.09	-1	
383	-8.085	1	8.085	-1	
384	-8.08	1	8.08	-1	
385	-8.075	1	8.075	-1	
386	-8.07	1	8.07	-1	
387	-8.065	1	8.065	-1	
388	-8.06	1	8.06	-1	
389	-8.055	1	8.055	-1	
390	-8.05	1	8.05	-1	
391	-8.045	1	8.045	-1	
392	-8.04	1	8.04	-1	
393	-8.035	1	8.035	-1	
394	-8.03	1	8.03	-1	
395	-8.025	1	8.025	-1	
396	-8.02	1	8.02	-1	
397	-8.015	1	8.015	-1	
398	-8.01	1	8.01	-1	
399	-8.005	1	8.005	-1	
400	-8	1	8	-1	
401	-7.995	1	7.995	-1	
402	-7.99	1	7.99	-1	
403	-7.985	1	7.985	-1	
404	-7.98	1	7.98	-1	
405	-7.975	1	7.975	-1	
406	-7.97	1	7.97	-1	
407	-7.965	1	7.965	-1	
408	-7.96	1	7.96	-1	
409	-7.955	1	7.955	-1	
410	-7.95	1	7.95	-1	
411	-7.945	1	7.945	-1	
412	-7.94	1	7.94	-1	
413	-7.935	1	7.935	-1	
414	-7.93	1	7.93	-1	
415	-7.925	1	7.925	-1	
416	-7.92	1	7.92	-1	
417	-7.915	1	7.915	-1	
418	-7.91	1	7.91	-1	
419	-7.905	1	7.905	-1	
420	-7.9	1	7.9	-1	
421	-7.895	1	7.895	-1	
422	-7.89	1	7.89	-1	
423	-7.885	1	7.885	-1	
424	-7.88	1	7.88	-1	
425	-7.875	1	7.875	-1	
426	-7.87	1	7.87	-1	
427	-7.865	1	7.865	-1	
428	-7.86	1	7.86	-1	
429	-7.855	1	7.855	-1	
430	-7.85	1	7.85	-1	
431	-7.845	1	7.845	-1	
432	-7.84	1	7.84	-1	
433	-7.835	1	7.835	-1	
434	-7.83	1	7.83	-1	
435	-7.825	1	7.825	-1	
436	-7.82	1	7.82	-1	
437	-7.815	1	7.815	-1	
438	-7.81	1	7.81	-1	
439	-7.805	1	7.805	-1	
440	-7.8	1	7.8	-1	
441	-7.795	1	7.795	-1	
442	-7.79	1	7.79	-1	
443	-7.785	1	7.785	-1	
444	-7.78	1	7.78	-1	
445	-7.775	1	7.775	-1	
446	-7.77	1	7.77	-1	
447	-7.765	1	7.765	-1	
448	-7.76	1	7.76	-1	
449	-7.755	1	7.755	-1	
450	-7.75	1	7.75	-1	
451	-7.745	1	7.745	-1	
452	-7.74	1	7.74	-1	
453	-7.735	1	7.735	-1	
454	-7.73	1	7.73	-1	
455	-7.725	1	7.725	-1	
456	-7.72	1	7.72	-1	
457	-7.715	1	7.715	-1	
458	-7.71	1	7.71	-1	
459	-7.705	1	7.705	-1	
460	-7.7	1	7.7	-1	
461	-7.695	1	7.695	-1	
462	-7.69	1	7.69	-1	
463	-7.685	1	7.685	-1	
464	-7.68	1	7.68	-1	
465	-7.675	1	7.675	-1	
466	-7.67	1	7.67	-1	
467	-7.665	1	7.665	-1	
468	-7.66	1	7.66	-1	
469	-7.655	1	7.655	-1	
470	-7.65	1	7.65	-1	
471	-7.645	1	7.645	-1	
472	-7.64	1	7.64	-1	
473	-7.635	1	7.635	-1	
474	-7.63	1	7.63	-1	
475	-7.625	1	7.625	-1	
476	-7.62	1	7.62	-1	
477	-7.615	1	7.615	-1	
478	-7.61	1	7.61	-1	
479	-7.605	1	7.605	-1	
480	-7.6	1	7.6	-1	
481	-7.595	1	7.595	-1	
482	-7.59	1	7.59	-1	
483	-7.585	1	7.585	-1	
484	-7.58	1	7.58	-1	
485	-7.575	1	7.575	-1	
486	-7.57	1	7.57	-1	
487	-7.565	1	7.565	-1	
488	-7.56	1	7.56	-1	
489	-7.555	1	7.555	-1	
490	-7.55	1	7.55	-1	
491	-7.545	1	7.545	-1	
492	-7.54	1	7.54	-1	
493	-7.535	1	7.535	-1	
494	-7.53	1	7.53	-1	
495	-7.525	1	7.525	-1	
496	-7.52	1	7.52	-1	
497	-7.515	1	7.515	-1	
498	-7.51	1	7.51	-1	
499	-7.505	1	7.505	-1	
500	-7.5	1	7.5	-1	
501	-7.495	1	7.495	-1	
502	-7.49	1	7.49	-1	
503	-7.485	1	7.485	-1	
504	-7.48	1	7.48	-1	
505	-7.475	1	7.475	-1	
506	-7.47	1	7.47	-1	
507	-7.465	1	7.465	-1	
508	-7.46	1	7.46	-1	
509	-7.455	1	7.455	-1	
510	-7.45	1	7.45	-1	
511	-7.445	1	7.445	-1	
512	-7.44	1	7.44	-1	
513	-7.435	1	7.435	-1	
514	-7.43	1	7.43	-1	
515	-7.425	1	7.425	-1	
516	-7.42	1	7.42	-1	
517	-7.415	1	7.415	-1	
518	-7.41	1	7.41	-1	
519	-7.405	1	7.405	-1	
520	-7.4	1	7.4	-1	
521	-7.395	1	7.395	-1	
522	-7.39	1	7.39	-1	
523	-7.385	1	7.385	-1	
524	-7.38	1	7.38	-1	
525	-7.375	1	7.375	-1	
526	-7.37	1	7.37	-1	
527	-7.365	1	7.365	-1	
528	-7.36	1	7.36	-1	
529	-7.355	1	7.355	-1	
530	-7.35	1	7.35	-1	
531	-7.345	1	7.345	-1	
532	-7.34	1	7.34	-1	
533	-7.335	1	7.335	-1	
534	-7.33	1	7.33	-1	
535	-7.325	1	7.325	-1	
536	-7.32	1	7.32	-1	
537	-7.315	1	7.315	-1	
538	-7.31	1	7.31	-1	
539	-7.305	1	7.305	-1	
540	-7.3	1	7.3	-1	
541	-7.295	1	7.295	-1	
542	-7.29	1	7.29	-1	
543	-7.285	1	7.285	-1	
544	-7.28	1	7.28	-1	
545	-7.275	1	7.275	-1	
546	-7.27	1	7.27	-1	
547	-7.265	1	7.265	-1	
548	-7.26	1	7.26	-1	
549	-7.255	1	7.255	-1	
550	-7.25	1	7.25	-1	
551	-7.245	1	7.245	-1	
552	-7.24	1	7.24	-1	
553	-7.235	1	7.235	-1	
554	-7.23	1	7.23	-1	
555	-7.225	1	7.225	-1	
556	-7.22	1	7.22	-1	
557	-7.215	1	7.215	-1	
558	-7.21	1	7.21	-1	
559	-7.205	1	7.205	-1	
560	-7.2	1	7.2	-1	
561	-7.195	1	7.195	-1	
562	-7.19	1	7.19	-1	
563	-7.185	1	7.185	-1	
564	-7.18	1	7.18	-1	
565	-7.175	1	7.175	-1	
566	-7.17	1	7.17	-1	
567	-7.165	1	7.165	-1	
568	-7.16	1	7.16	-1	
569	-7.155	1	7.155	-1	
570	-7.15	1	7.15	-1	
571	-7.145	1	7.145	-1	
572	-7.14	1	7.14	-1	
573	-7.135	1	7.135	-1	
574	-7.13	1	7.13	-1	
575	-7.125	1	7.125	-1	
576	-7.12	1	7.12	-1	
577	-7.115	1	7.115	-1	
578	-7.11	1	7.11	-1	
579	-7.105	1	7.105	-1	
580	-7.1	1	7.1	-1	
581	-7.095	1	7.095	-1	
582	-7.09	1	7.09	-1	
583	-7.085	1	7.085	-1	
584	-7.08	1	7.08	-1	
585	-7.075	1	7.075	-1	
586	-7.07	1	7.07	-1	
587	-7.065	1	7.065	-1	
588	-7.06	1	7.06	-1	
589	-7.055	1	7.055	-1	
590	-7.05	1	7.05	-1	
591	-7.045	1	7.045	-1	
592	-7.04	1	7.04	-1	
593	-7.035	1	7.035	-1	
594	-7.03	1	7.03	-1	
595	-7.025	1	7.025	-1	
596	-7.02	1	7.02	-1	
597	-7.015	1	7.015	-1	
598	-7.01	1	7.01	-1	
599	-7.005	1	7.005	-1	
600	-7	1	7	-1	
601	-6.995	1	6.995	-1	
602	-6.99	1	6.99	-1	
603	-6.985	1	6.985	-1	
604	-6.98	1	6.98	-1	
605	-6.975	1	6.975	-1	
606	-6.97	1	6.97	-1	
607	-6.965	1	6.965	-1	
608	-6.96	1	6.96	-1	
609	-6.955	1	6.955	-1	
610	-6.95	1	6.95	-1	
611	-6.945	1	6.945	-1	
612	-6.94	1	6.94	-1	
613	-6.935	1	6.935	-1	
614	-6.93	1	6.93	-1	
615	-6.925	1	6.925	-1	
616	-6.92	1	6.92	-1	
617	-6.915	1	6.915	-1	
618	-6.91	1	6.91	-1	
619	-6.905	1	6.905	-1	
620	-6.9	1	6.9	-1	
621	-6.895	1	6.895	-1	
622	-6.89	1	6.89	-1	
623	-6.885	1	6.885	-1	
624	-6.88	1	6.88	-1	
625	-6.875	1	6.875	-1	
626	-6.87	1	6.87	-1	
627	-6.865	1	6.865	-1	
628	-6.86	1	6.86	-1	
629	-6.855	1	6.855	-1	
630	-6.85	1	6.85	-1	
631	-6.845	1	6.845	-1	
632	-6.84	1	6.84	-1	
633	-6.835	1	6.835	-1	
634	-6.83	1	6.83	-1	
635	-6.825	1	6.825	-1	
636	-6.82	1	6.82	-1	
637	-6.815	1	6.815	-1	
638	-6.81	1	6.81	-1	
639	-6.805	1	6.805	-1	
640	-6.8	1	6.8	-1	
641	-6.795	1	6.795	-1	
642	-6.79	1	6.79	-1	
643	-6.785	1	6.785	-1	
644	-6.78	1	6.78	-1	
645	-6.775	1	6.775	-1	
646	-6.77	1	6.77	-1	
647	-6.765	1	6.765	-1	
648	-6.76	1	6.76	-1	
649	-6.755	1	6.755	-1	
650	-6.75	1	6.75	-1	
651	-6.745	1	6.745	-1	
652	-6.74	1	6.74	-1	
653	-6.735	1	6.735	-1	
654	-6.73	1	6.73	-1	
655	-6.725	1	6.725	-1	
656	-6.72	1	6.72	-1	
657	-6.715	1	6.715	-1	
658	-6.71	1	6.71	-1	
659	-6.705	1	6.705	-1	
660	-6.7	1	6.7	-1	
661	-6.695	1	6.695	-1	
662	-6.69	1	6.69	-1	
663	-6.685	1	6.685	-1	
664	-6.68	1	6.68	-1	
665	-6.675	1	6.675	-1	
666	-6.67	1	6.67	-1	
667	-6.665	1	6.665	-1	
668	-6.66	1	6.66	-1	
669	-6.655	1	6.655	-1	
670	-6.65	1	6.65	-1	
671	-6.645	1	6.645	-1	
672	-6.64	1	6.64	-1	
673	-6.635	1	6.635	-1	
674	-6.63	1	6.63	-1	
675	-6.625	1	6.625	-1	
676	-6.62	1	6.62	-1	
677	-6.615	1	6.615	-1	
678	-6.61	1	6.61	-1	
679	-6.605	1	6.605	-1	
680	-6.6	1	6.6	-1	
681	-6.595	1	6.595	-1	
682	-6.59	1	6.59	-1	
683	-6.585	1	6.585	-1	
684	-6.58	1	6.58	-1	
685	-6.575	1	6.575	-1	
686	-6.57	1	6.57	-1	
687	-6.565	1	6.565	-1	
688	-6.56	1	6.56	-1	
689	-6.555	1	6.555	-1	
690	-6.55	1	6.55	-1	
691	-6.545	1	6.545	-1	
692	-6.54	1	6.54	-1	
693	-6.535	1	6.535	-1	
694	-6.53	1	6.53	-1	
695	-6.525	1	6.525	-1	
696	-6.52	1	6.52	-1	
697	-6.515	1	6.515	-1	
698	-6.51	1	6.51	-1	
699	-6.505	1	6.505	-1	
700	-6.5	1	6.5	-1	
701	-6.495	1	6.495	-1	
702	-6.49	1	6.49	-1	
703	-6.485	1	6.485	-1	
704	-6.48	1	6.48	-1	
705	-6.475	1	6.475	-1	
706	-6.47	1	6.47	-1	
707	-6.465	1	6.465	-1	
708	-6.46	1	6.46	-1	
709	-6.455	1	6.455	-1	
710	-6.45	1	6.45	-1	
711	-6.445	1	6.445	-1	
712	-6.44	1	6.44	-1	
713	-6.435	1	6.435	-1	
714	-6.43	1	6.43	-1	
715	-6.425	1	6.425	-1	
716	-6.42	1	6.42	-1	
717	-6.415	1	6.415	-1	
718	-6.41	1	6.41	-1	
719	-6.405	1	6.405	-1	
720	-6.4	1	6.4	-1	
721	-6.395	1	6.395	-1	
722	-6.39	1	6.39	-1	
723	-6.385	1	6.385	-1	
724	-6.38	1	6.38	-1	
725	-6.375	1	6.375	-1	
726	-6.37	1	6.37	-1	
727	-6.365	1	6.365	-1	
728	-6.36	1	6.36	-1	
729	-6.355	1	6.355	-1	
730	-6.35	1	6.35	-1	
731	-6.345	1	6.345	-1	
732	-6.34	1	6.34	-1	
733	-6.335	1	6.335	-1	
734	-6.33	1	6.33	-1	
735	-6.325	1	6.325	-1	
736	-6.32	1	6.32	-1	
737	-6.315	1	6.315	-1	
738	-6.31	1	6.31	-1	
739	-6.305	1	6.305	-1	
740	-6.3	1	6.3	-1	
741	-6.295	1	6.295	-1	
742	-6.29	1	6.29	-1	
743	-6.285	1	6.285	-1	
744	-6.28	1	6.28	-1	
745	-6.275	1	6.275	-1	
746	-6.27	1	6.27	-1	
747	-6.265	1	6.265	-1	
748	-6.26	1	6.26	-1	
749	-6.255	1	6.255	-1	
750	-6.25	1	6.25	-1	
751	-6.245	1	6.245	-1	
752	-6.24	1	6.24	-1	
753	-6.235	1	6.235	-1	
754	-6.23	1	6.23	-1	
755	-6.225	1	6.225	-1	
756	-6.22	1	6.22	-1	
757	-6.215	1	6.215	-1	
758	-6.21	1	6.21	-1	
759	-6.205	1	6.205	-1	
760	-6.2	1	6.2	-1	
761	-6.195	1	6.195	-1	
762	-6.19	1	6.19	-1	
763	-6.185	1	6.185	-1	
764	-6.18	1	6.18	-1	
765	-6.175	1	6.175	-1	
766	-6.17	1	6.17	-1	
767	-6.165	1	6.165	-1	
768	-6.16	1	6.16	-1	
769	-6.155	1	6.155	-1	
770	-6.15	1	6.15	-1	
771	-6.145	1	6.145	-1	
772	-6.14	1	6.14	-1	
773	-6.135	1	6.135	-1	
774	-6.13	1	6.13	-1	
775	-6.125	1	6.125	-1	
776	-6.12	1	6.12	-1	
777	-6.115	1	6.115	-1	
778	-6.11	1	6.11	-1	
779	-6.105	1	6.105	-1	
780	-6.1	1	6.1	-1	
781	-6.095	1	6.095	-1	
782	-6.09	1	6.09	-1	
783	-6.085	1	6.085	-1	
784	-6.08	1	6.08	-1	
785	-6.075	1	6.075	-1	
786	-6.07	1	6.07	-1	
787	-6.065	1	6.065	-1	
788	-6.06	1	6.06	-1	
789	-6.055	1	6.055	-1	
790	-6.05	1	6.05	-1	
791	-6.045	1	6.045	-1	
792	-6.04	1	6.04	-1	
793	-6.035	1	6.035	-1	
794	-6.03	1	6.03	-1	
795	-6.025	1	6.025	-1	
796	-6.02	1	6.02	-1	
797	-6.015	1	6.015	-1	
798	-6.01	1	6.01	-1	
799	-6.005	1	6.005	-1	
800	-6	1	6	-1	
801	-5.995	1	5.995	-1	
802	-5.99	1	5.99	-1	
803	-5.985	1	5.985	-1	
804	-5.98	1	5.98	-1	
805	-5.975	1	5.975	-1	
806	-5.97	1	5.97	-1	
807	-5.965	1	5.965	-1	
808	-5.96	1	5.96	-1	
809	-5.955	1	5.955	-1	
810	-5.95	1	5.95	-1	
811	-5.945	1	5.945	-1	
812	-5.94	1	5.94	-1	
813	-5.935	1	5.935	-1	
814	-5.93	1	5.93	-1	
815	-5.925	1	5.925	-1	
816	-5.92	1	5.92	-1	
817	-5.915	1	5.915	-1	
818	-5.91	1	5.91	-1	
819	-5.905	1	5.905	-1	
820	-5.9	1	5.9	-1	
821	-5.895	1	5.895	-1	
822	-5.89	1	5.89	-1	
823	-5.885	1	5.885	-1	
